hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,global_padj,gene_padj,pval,sim,sem_sim,cilow_global_padj,ciupp_global_padj,cilow_gene_padj,ciupp_gene_padj,cilow_pval,ciupp_pval
LRRTM2,19409,integral component of postsynaptic specialization membrane,GO:0099060,cellular component,5,5,1.344e-01,8.718e-02,6.491e-02,6.620e-01,3.881e-02,9.372e-02,1.928e-01,6.521e-02,1.165e-01,3.492e-02,1.206e-01
LRRTM2,19409,protein binding,GO:0005515,molecular function,5,157,1.735e-01,1.031e-01,1.015e-01,5.939e-01,6.227e-03,1.650e-01,1.826e-01,9.379e-02,1.134e-01,9.253e-02,1.114e-01
LRIT1,23404,integral component of endoplasmic reticulum membrane,GO:0030176,cellular component,1,7,1.578e-01,8.295e-02,8.295e-02,6.223e-01,5.293e-02,9.823e-02,2.535e-01,3.634e-02,1.894e-01,3.634e-02,1.894e-01
LGI4,18712,regulation of myelination,GO:0031641,biological process,1,5,1.940e-01,1.213e-01,1.213e-01,5.620e-01,3.905e-02,1.377e-01,2.734e-01,6.845e-02,2.151e-01,6.845e-02,2.151e-01
ELFN2,29396,negative regulation of phosphatase activity,GO:0010923,biological process,3,10,1.604e-01,1.759e-01,8.906e-02,6.141e-01,2.546e-02,1.297e-01,1.983e-01,1.267e-01,2.443e-01,6.086e-02,1.303e-01
ELFN2,29396,extracellular matrix,GO:0031012,cellular component,3,23,2.195e-01,1.759e-01,1.448e-01,5.310e-01,3.816e-02,1.559e-01,3.090e-01,1.267e-01,2.443e-01,8.614e-02,2.434e-01
ELFN2,29396,extracellular space,GO:0005615,cellular component,3,19,2.547e-01,1.818e-01,1.818e-01,4.920e-01,2.240e-02,2.116e-01,3.066e-01,1.375e-01,2.404e-01,1.375e-01,2.404e-01
LRG1,29480,intracellular membrane-bounded organelle,GO:0043231,cellular component,5,32,1.159e-01,1.819e-01,5.048e-02,6.999e-01,3.383e-02,8.477e-02,1.585e-01,1.445e-01,2.289e-01,2.920e-02,8.727e-02
LRG1,29480,extracellular exosome,GO:0070062,cellular component,5,13,1.783e-01,1.957e-01,1.051e-01,5.871e-01,2.952e-02,1.351e-01,2.355e-01,1.531e-01,2.501e-01,6.772e-02,1.630e-01
LRG1,29480,extracellular space,GO:0005615,cellular component,5,19,1.873e-01,1.957e-01,1.149e-01,5.733e-01,1.755e-02,1.562e-01,2.245e-01,1.531e-01,2.501e-01,8.923e-02,1.479e-01
LRG1,29480,protein binding,GO:0005515,molecular function,5,157,2.852e-01,2.503e-01,2.157e-01,4.573e-01,3.289e-02,2.106e-01,3.863e-01,1.750e-01,3.578e-01,1.436e-01,3.238e-01
LRG1,29480,extracellular region,GO:0005576,cellular component,5,6,3.659e-01,3.122e-01,2.983e-01,3.884e-01,3.351e-02,2.800e-01,4.781e-01,2.335e-01,4.174e-01,2.107e-01,4.224e-01
CPN2,2313,extracellular matrix,GO:0031012,cellular component,4,23,1.547e-01,1.457e-01,8.283e-02,6.246e-01,3.351e-02,1.167e-01,2.051e-01,1.312e-01,1.617e-01,4.932e-02,1.391e-01
CPN2,2313,blood microparticle,GO:0072562,cellular component,4,5,1.647e-01,1.457e-01,9.265e-02,6.087e-01,4.603e-03,1.570e-01,1.727e-01,1.312e-01,1.617e-01,8.643e-02,9.931e-02
CPN2,2313,extracellular space,GO:0005615,cellular component,4,19,1.748e-01,1.457e-01,1.045e-01,5.887e-01,2.247e-02,1.444e-01,2.115e-01,1.312e-01,1.617e-01,7.488e-02,1.457e-01
CPN2,2313,extracellular exosome,GO:0070062,cellular component,4,13,2.314e-01,1.611e-01,1.611e-01,5.154e-01,7.223e-03,2.172e-01,2.464e-01,1.468e-01,1.768e-01,1.468e-01,1.768e-01
LRIG2,20889,extracellular matrix,GO:0031012,cellular component,3,23,1.539e-01,1.505e-01,8.259e-02,6.258e-01,2.603e-02,1.236e-01,1.918e-01,1.189e-01,1.906e-01,5.545e-02,1.230e-01
LRIG2,20889,extracellular space,GO:0005615,cellular component,3,19,1.704e-01,1.505e-01,1.003e-01,5.955e-01,1.598e-02,1.490e-01,1.950e-01,1.189e-01,1.906e-01,7.927e-02,1.270e-01
LRIG2,20889,protein binding,GO:0005515,molecular function,3,157,4.694e-01,4.177e-01,4.177e-01,3.092e-01,1.631e-02,4.098e-01,5.375e-01,3.586e-01,4.865e-01,3.586e-01,4.865e-01
LGR6,19719,vesicle,GO:0031982,cellular component,8,5,2.854e-01,5.876e-01,2.149e-01,4.596e-01,2.059e-02,2.415e-01,3.372e-01,4.579e-01,7.540e-01,1.685e-01,2.741e-01
LGR6,19719,heparin binding,GO:0008201,molecular function,8,3,2.962e-01,5.876e-01,2.258e-01,4.496e-01,1.928e-02,2.558e-01,3.429e-01,4.579e-01,7.540e-01,1.799e-01,2.833e-01
LGR6,19719,Roundabout binding,GO:0048495,molecular function,8,2,3.853e-01,5.876e-01,3.196e-01,3.676e-01,5.336e-02,2.591e-01,5.729e-01,4.579e-01,7.540e-01,1.826e-01,5.593e-01
LGR6,19719,axon guidance,GO:0007411,biological process,8,22,4.484e-01,5.876e-01,3.922e-01,3.198e-01,4.625e-02,3.221e-01,6.241e-01,4.579e-01,7.540e-01,2.490e-01,6.180e-01
LGR6,19719,positive regulation of cell migration,GO:0030335,biological process,8,25,5.061e-01,5.876e-01,4.544e-01,2.782e-01,5.306e-02,3.547e-01,7.222e-01,4.579e-01,7.540e-01,2.856e-01,7.231e-01
LGR6,19719,protein binding,GO:0005515,molecular function,8,157,5.113e-01,5.876e-01,4.610e-01,2.773e-01,4.352e-02,3.891e-01,6.720e-01,4.579e-01,7.540e-01,3.242e-01,6.555e-01
LGR6,19719,negative chemotaxis,GO:0050919,biological process,8,10,5.654e-01,5.876e-01,5.230e-01,2.401e-01,4.537e-02,4.248e-01,7.526e-01,4.579e-01,7.540e-01,3.631e-01,7.532e-01
LGR6,19719,positive regulation of Wnt signaling pathway,GO:0030177,biological process,8,10,5.737e-01,6.304e-01,5.407e-01,2.339e-01,2.977e-02,4.679e-01,7.033e-01,5.430e-01,7.320e-01,4.297e-01,6.804e-01
LRRC24,28947,extracellular matrix,GO:0031012,cellular component,2,23,1.442e-01,9.862e-02,7.341e-02,6.427e-01,3.951e-02,1.024e-01,2.031e-01,6.441e-02,1.510e-01,3.988e-02,1.351e-01
LRRC24,28947,extracellular space,GO:0005615,cellular component,2,19,1.706e-01,9.862e-02,9.862e-02,5.975e-01,2.926e-02,1.331e-01,2.188e-01,6.441e-02,1.510e-01,6.441e-02,1.510e-01
SAP130,29813,nuclear speck,GO:0016607,cellular component,3,4,9.466e-02,3.580e-02,3.098e-02,7.717e-01,2.087e-02,8.151e-02,1.099e-01,2.242e-02,5.714e-02,2.188e-02,4.386e-02
SAP130,29813,negative regulation of transcription by RNA polymerase II,GO:0000122,biological process,3,25,9.556e-02,3.580e-02,2.361e-02,8.141e-01,4.572e-02,7.943e-02,1.150e-01,2.242e-02,5.714e-02,1.128e-02,4.940e-02
SAP130,29813,Sin3-type complex,GO:0070822,cellular component,3,5,1.003e-01,3.580e-02,3.373e-02,7.595e-01,3.282e-02,7.958e-02,1.264e-01,2.242e-02,5.714e-02,1.958e-02,5.810e-02
ZCCHC10,25954,protein binding,GO:0005515,molecular function,1,157,4.882e-01,4.412e-01,4.412e-01,2.950e-01,1.261e-02,4.395e-01,5.422e-01,3.955e-01,4.922e-01,3.955e-01,4.922e-01
CRTAC1,14882,extracellular exosome,GO:0070062,cellular component,2,13,2.523e-01,3.244e-01,1.799e-01,4.949e-01,8.950e-03,2.322e-01,2.742e-01,2.941e-01,3.578e-01,1.604e-01,2.017e-01
CRTAC1,14882,protein binding,GO:0005515,molecular function,2,157,3.875e-01,3.244e-01,3.244e-01,3.717e-01,9.460e-03,3.556e-01,4.223e-01,2.941e-01,3.578e-01,2.941e-01,3.578e-01
ARMT1,17872,enzyme binding,GO:0019899,molecular function,7,32,9.296e-02,2.071e-01,2.959e-02,7.783e-01,1.525e-02,8.828e-02,9.789e-02,1.609e-01,2.666e-01,2.299e-02,3.808e-02
ARMT1,17872,methylation,GO:0032259,biological process,7,3,2.234e-01,3.600e-01,1.472e-01,5.276e-01,4.073e-02,1.561e-01,3.196e-01,2.704e-01,4.794e-01,8.576e-02,2.526e-01
ARMT1,17872,regulation of response to DNA damage stimulus,GO:2001020,biological process,7,11,3.184e-01,3.734e-01,2.451e-01,4.224e-01,6.663e-02,1.829e-01,5.544e-01,2.612e-01,5.338e-01,1.189e-01,5.054e-01
ARMT1,17872,protein carboxyl O-methyltransferase activity,GO:0051998,molecular function,7,6,3.205e-01,3.734e-01,2.462e-01,4.174e-01,7.716e-02,1.702e-01,6.034e-01,2.612e-01,5.338e-01,1.069e-01,5.669e-01
ARMT1,17872,S-adenosylmethionine-dependent methyltransferase activity,GO:0008757,molecular function,7,135,3.501e-01,3.706e-01,2.807e-01,4.035e-01,2.069e-02,2.938e-01,4.172e-01,2.631e-01,5.222e-01,2.227e-01,3.537e-01
ARMT1,17872,phosphatase activity,GO:0016791,molecular function,7,71,3.552e-01,3.706e-01,2.901e-01,3.959e-01,2.425e-02,2.893e-01,4.362e-01,2.631e-01,5.222e-01,2.224e-01,3.783e-01
ARMT1,17872,protein binding,GO:0005515,molecular function,7,157,3.926e-01,3.706e-01,3.300e-01,3.677e-01,1.271e-02,3.516e-01,4.384e-01,2.631e-01,5.222e-01,2.900e-01,3.756e-01
CEP131,29511,positive regulation of intracellular protein transport,GO:0090316,biological process,16,16,2.101e-01,7.802e-01,1.369e-01,5.429e-01,2.460e-02,1.669e-01,2.645e-01,6.837e-01,8.903e-01,9.732e-02,1.926e-01
CEP131,29511,intracellular membrane-bounded organelle,GO:0043231,cellular component,16,32,2.683e-01,7.802e-01,1.919e-01,4.785e-01,4.170e-02,1.883e-01,3.824e-01,6.837e-01,8.903e-01,1.165e-01,3.159e-01
CEP131,29511,microtubule cytoskeleton,GO:0015630,cellular component,16,2,3.468e-01,7.802e-01,2.787e-01,4.025e-01,3.783e-02,2.517e-01,4.778e-01,6.837e-01,8.903e-01,1.825e-01,4.256e-01
CEP131,29511,intraciliary transport involved in cilium assembly,GO:0035735,biological process,16,2,3.491e-01,7.802e-01,2.808e-01,4.022e-01,3.100e-02,2.750e-01,4.432e-01,6.837e-01,8.903e-01,1.983e-01,3.975e-01
CEP131,29511,protein-containing complex binding,GO:0044877,molecular function,16,75,3.884e-01,7.802e-01,3.263e-01,3.701e-01,1.521e-02,3.477e-01,4.338e-01,6.837e-01,8.903e-01,2.782e-01,3.826e-01
CEP131,29511,protein binding,GO:0005515,molecular function,16,157,4.382e-01,7.802e-01,3.838e-01,3.310e-01,1.390e-02,3.998e-01,4.802e-01,6.837e-01,8.903e-01,3.348e-01,4.400e-01
CEP131,29511,cilium assembly,GO:0060271,biological process,16,8,4.496e-01,7.802e-01,3.964e-01,3.219e-01,2.303e-02,3.862e-01,5.235e-01,6.837e-01,8.903e-01,3.182e-01,4.938e-01
CEP131,29511,centriolar satellite,GO:0034451,cellular component,16,2,4.890e-01,7.862e-01,4.402e-01,2.945e-01,2.290e-02,4.066e-01,5.880e-01,6.992e-01,8.840e-01,3.594e-01,5.391e-01
CEP131,29511,regulation of centrosome duplication,GO:0010824,biological process,16,5,5.258e-01,7.802e-01,4.783e-01,2.705e-01,2.851e-02,4.356e-01,6.347e-01,6.837e-01,8.903e-01,3.757e-01,6.090e-01
CEP131,29511,protein homodimerization activity,GO:0042803,molecular function,16,5,5.792e-01,7.862e-01,5.432e-01,2.345e-01,1.806e-02,5.224e-01,6.423e-01,6.992e-01,8.840e-01,4.716e-01,6.257e-01
CEP131,29511,protein localization to centrosome,GO:0071539,biological process,16,3,5.807e-01,7.802e-01,5.401e-01,2.307e-01,4.295e-02,4.387e-01,7.688e-01,6.837e-01,8.903e-01,3.802e-01,7.672e-01
CEP131,29511,ciliary transition zone,GO:0035869,cellular component,16,3,5.994e-01,7.862e-01,5.670e-01,2.204e-01,2.188e-02,5.185e-01,6.928e-01,6.992e-01,8.840e-01,4.840e-01,6.643e-01
CEP131,29511,positive regulation of cell population proliferation,GO:0008284,biological process,16,32,6.931e-01,7.879e-01,6.674e-01,1.598e-01,3.757e-02,5.691e-01,8.441e-01,6.988e-01,8.884e-01,5.319e-01,8.375e-01
CEP131,29511,intercellular bridge,GO:0045171,cellular component,16,4,7.142e-01,7.884e-01,6.920e-01,1.497e-01,2.548e-02,6.169e-01,8.270e-01,6.989e-01,8.893e-01,5.879e-01,8.145e-01
CEP131,29511,centrosome,GO:0005813,cellular component,16,5,7.760e-01,7.913e-01,7.613e-01,1.110e-01,1.890e-02,7.027e-01,8.568e-01,7.065e-01,8.863e-01,6.854e-01,8.456e-01
CEP131,29511,ciliary basal body,GO:0036064,cellular component,16,11,8.000e-01,7.913e-01,7.913e-01,9.196e-02,2.216e-02,7.178e-01,8.915e-01,7.065e-01,8.863e-01,7.065e-01,8.863e-01
ACSM5,26060,fatty acid ligase activity,GO:0015645,molecular function,21,18,6.644e-02,7.954e-03,3.668e-03,9.103e-01,3.533e-02,3.739e-02,1.181e-01,1.161e-03,5.451e-02,2.314e-04,5.812e-02
ACSM5,26060,mitochondrial matrix,GO:0005759,cellular component,21,10,8.790e-02,1.650e-02,9.118e-03,9.171e-01,8.579e-03,8.550e-02,9.036e-02,1.092e-02,2.493e-02,6.565e-03,1.266e-02
ACSM5,26060,fatty acid biosynthetic process,GO:0006633,biological process,21,22,8.790e-02,1.650e-02,7.838e-03,9.135e-01,2.511e-02,8.550e-02,9.036e-02,1.092e-02,2.493e-02,3.391e-03,1.812e-02
ACSM5,26060,acyl-CoA metabolic process,GO:0006637,biological process,21,21,8.790e-02,1.650e-02,1.144e-02,9.010e-01,1.119e-02,8.550e-02,9.036e-02,1.092e-02,2.493e-02,8.263e-03,1.583e-02
ACSM5,26060,fatty-acyl-CoA synthase activity,GO:0004321,molecular function,21,8,8.790e-02,1.824e-02,1.748e-02,8.557e-01,1.702e-02,8.550e-02,9.036e-02,1.346e-02,2.472e-02,1.309e-02,2.335e-02
ACSM4,32016,fatty acid ligase activity,GO:0015645,molecular function,19,18,6.644e-02,7.438e-03,3.378e-03,9.137e-01,3.406e-02,3.739e-02,1.181e-01,1.006e-03,5.501e-02,2.001e-04,5.702e-02
ACSM4,32016,mitochondrial matrix,GO:0005759,cellular component,19,10,8.790e-02,1.554e-02,8.361e-03,9.213e-01,1.009e-02,8.550e-02,9.036e-02,9.824e-03,2.457e-02,5.563e-03,1.257e-02
ACSM4,32016,fatty acid biosynthetic process,GO:0006633,biological process,19,22,8.790e-02,1.554e-02,7.223e-03,9.179e-01,2.417e-02,8.550e-02,9.036e-02,9.824e-03,2.457e-02,3.017e-03,1.730e-02
ACSM4,32016,acyl-CoA metabolic process,GO:0006637,biological process,19,21,8.790e-02,1.554e-02,1.076e-02,9.050e-01,1.181e-02,8.550e-02,9.036e-02,9.824e-03,2.457e-02,7.444e-03,1.555e-02
ACSM4,32016,fatty-acyl-CoA synthase activity,GO:0004321,molecular function,19,8,8.790e-02,1.766e-02,1.678e-02,8.606e-01,1.832e-02,8.550e-02,9.036e-02,1.266e-02,2.463e-02,1.218e-02,2.312e-02
ACSM6,31665,fatty acid ligase activity,GO:0015645,molecular function,19,18,6.644e-02,7.515e-03,3.415e-03,9.134e-01,3.408e-02,3.739e-02,1.181e-01,1.028e-03,5.496e-02,2.047e-04,5.697e-02
ACSM6,31665,mitochondrial matrix,GO:0005759,cellular component,19,10,8.790e-02,1.518e-02,8.214e-03,9.221e-01,1.025e-02,8.550e-02,9.036e-02,9.267e-03,2.487e-02,5.368e-03,1.257e-02
ACSM6,31665,fatty acid biosynthetic process,GO:0006633,biological process,19,22,8.790e-02,1.518e-02,7.354e-03,9.170e-01,2.438e-02,8.550e-02,9.036e-02,9.267e-03,2.487e-02,3.089e-03,1.751e-02
ACSM6,31665,acyl-CoA metabolic process,GO:0006637,biological process,19,21,8.790e-02,1.518e-02,1.052e-02,9.059e-01,1.274e-02,8.550e-02,9.036e-02,9.267e-03,2.487e-02,7.014e-03,1.577e-02
ACSM6,31665,fatty-acyl-CoA synthase activity,GO:0004321,molecular function,19,8,8.790e-02,1.751e-02,1.659e-02,8.619e-01,1.867e-02,8.550e-02,9.036e-02,1.239e-02,2.474e-02,1.191e-02,2.310e-02
ACSM1,18049,butyrate-CoA ligase activity,GO:0047760,molecular function,27,5,8.654e-02,1.746e-02,5.271e-03,9.385e-01,1.074e-02,8.170e-02,9.166e-02,1.124e-02,2.711e-02,2.407e-03,1.155e-02
ACSM1,18049,mitochondrial matrix,GO:0005759,cellular component,27,10,8.654e-02,1.746e-02,4.241e-03,9.385e-01,1.877e-02,8.170e-02,9.166e-02,1.124e-02,2.711e-02,1.166e-03,1.542e-02
ACSM1,18049,decanoate-CoA ligase activity,GO:0102391,molecular function,27,2,8.790e-02,1.815e-02,8.906e-03,9.175e-01,1.010e-02,8.550e-02,9.036e-02,1.252e-02,2.631e-02,5.550e-03,1.429e-02
ACSM1,18049,fatty acid biosynthetic process,GO:0006633,biological process,27,22,8.790e-02,1.815e-02,9.275e-03,9.158e-01,9.580e-03,8.550e-02,9.036e-02,1.252e-02,2.631e-02,6.549e-03,1.314e-02
ACSM1,18049,acyl-CoA metabolic process,GO:0006637,biological process,27,21,8.790e-02,1.824e-02,1.087e-02,9.019e-01,1.590e-02,8.550e-02,9.036e-02,1.248e-02,2.666e-02,6.855e-03,1.725e-02
ACSM1,18049,fatty acid ligase activity,GO:0015645,molecular function,27,18,8.790e-02,1.907e-02,6.879e-03,9.167e-01,2.642e-02,8.550e-02,9.036e-02,1.166e-02,3.119e-02,2.416e-03,1.958e-02
ACSM1,18049,fatty-acyl-CoA synthase activity,GO:0004321,molecular function,27,8,8.790e-02,1.912e-02,1.005e-02,8.939e-01,3.051e-02,8.550e-02,9.036e-02,1.207e-02,3.029e-02,4.108e-03,2.459e-02
ACSM1,18049,long-chain fatty acid-CoA ligase activity,GO:0004467,molecular function,27,19,8.790e-02,1.948e-02,1.197e-02,9.001e-01,5.817e-03,8.550e-02,9.036e-02,1.508e-02,2.518e-02,1.017e-02,1.409e-02
ACSM1,18049,benzoate-CoA ligase activity,GO:0018858,molecular function,27,4,8.790e-02,1.976e-02,1.310e-02,8.929e-01,4.442e-03,8.550e-02,9.036e-02,1.535e-02,2.542e-02,1.173e-02,1.464e-02
ACSM1,18049,blood microparticle,GO:0072562,cellular component,27,5,9.330e-02,3.365e-02,2.804e-02,7.870e-01,2.514e-02,8.225e-02,1.058e-01,2.236e-02,5.065e-02,1.863e-02,4.221e-02
ACSM1,18049,extracellular exosome,GO:0070062,cellular component,27,13,1.037e-01,4.315e-02,3.955e-02,7.363e-01,1.779e-02,9.096e-02,1.181e-01,3.211e-02,5.797e-02,2.944e-02,5.314e-02
ACSM1,18049,protein binding,GO:0005515,molecular function,27,157,1.589e-01,8.706e-02,8.706e-02,6.183e-01,1.343e-02,1.398e-01,1.805e-01,7.087e-02,1.069e-01,7.087e-02,1.069e-01
ACSM2B,30931,mitochondrial matrix,GO:0005759,cellular component,17,10,8.654e-02,1.793e-02,5.952e-03,9.263e-01,2.179e-02,8.170e-02,9.166e-02,9.893e-03,3.251e-02,2.097e-03,1.690e-02
ACSM2B,30931,fatty acid ligase activity,GO:0015645,molecular function,17,18,8.654e-02,1.888e-02,6.675e-03,9.148e-01,2.745e-02,8.170e-02,9.166e-02,1.006e-02,3.541e-02,1.915e-03,2.326e-02
ACSM2B,30931,fatty acid biosynthetic process,GO:0006633,biological process,17,22,8.790e-02,1.948e-02,9.444e-03,9.134e-01,1.231e-02,8.550e-02,9.036e-02,1.254e-02,3.025e-02,6.133e-03,1.454e-02
ACSM2B,30931,acyl-CoA metabolic process,GO:0006637,biological process,17,21,8.790e-02,1.948e-02,1.139e-02,8.961e-01,1.966e-02,8.550e-02,9.036e-02,1.254e-02,3.025e-02,6.887e-03,1.883e-02
ACSM2B,30931,benzoate-CoA ligase activity,GO:0018858,molecular function,17,4,8.790e-02,2.099e-02,1.343e-02,8.901e-01,6.018e-03,8.550e-02,9.036e-02,1.545e-02,2.852e-02,1.166e-02,1.548e-02
ACSM2B,30931,fatty-acyl-CoA synthase activity,GO:0004321,molecular function,17,8,8.893e-02,2.016e-02,1.312e-02,8.758e-01,3.426e-02,8.547e-02,9.254e-02,1.230e-02,3.305e-02,6.159e-03,2.797e-02
ACSM2B,30931,mitochondrion,GO:0005739,cellular component,17,16,8.922e-02,2.953e-02,2.455e-02,8.060e-01,1.331e-02,8.462e-02,9.407e-02,2.554e-02,3.415e-02,1.983e-02,3.038e-02
ACSM2B,30931,protein binding,GO:0005515,molecular function,17,157,1.614e-01,9.064e-02,9.064e-02,6.122e-01,1.019e-02,1.458e-01,1.786e-01,7.776e-02,1.057e-01,7.776e-02,1.057e-01
ACSM2A,32017,fatty acid ligase activity,GO:0015645,molecular function,16,18,6.644e-02,5.695e-03,2.303e-03,9.150e-01,3.576e-02,3.739e-02,1.181e-01,4.746e-04,6.834e-02,6.757e-05,7.848e-02
ACSM2A,32017,butyrate-CoA ligase activity,GO:0047760,molecular function,16,5,6.644e-02,6.792e-03,2.268e-03,9.529e-01,1.392e-02,3.739e-02,1.181e-01,1.150e-03,4.011e-02,3.262e-04,1.577e-02
ACSM2A,32017,medium-chain fatty-acyl-CoA metabolic process,GO:0036112,biological process,16,3,8.654e-02,1.119e-02,7.089e-03,9.132e-01,2.521e-02,8.170e-02,9.166e-02,4.940e-03,2.534e-02,2.097e-03,2.397e-02
ACSM2A,32017,mitochondrial matrix,GO:0005759,cellular component,16,10,8.790e-02,1.299e-02,8.857e-03,9.170e-01,1.269e-02,8.550e-02,9.036e-02,7.527e-03,2.241e-02,5.605e-03,1.400e-02
ACSM2A,32017,fatty acid biosynthetic process,GO:0006633,biological process,16,22,8.790e-02,1.299e-02,8.269e-03,9.137e-01,2.205e-02,8.550e-02,9.036e-02,7.527e-03,2.241e-02,3.961e-03,1.726e-02
ACSM2A,32017,acyl-CoA metabolic process,GO:0006637,biological process,16,21,8.790e-02,1.299e-02,1.034e-02,9.028e-01,1.907e-02,8.550e-02,9.036e-02,7.527e-03,2.241e-02,5.846e-03,1.830e-02
ACSM2A,32017,fatty-acyl-CoA synthase activity,GO:0004321,molecular function,16,8,8.829e-02,1.780e-02,1.690e-02,8.583e-01,2.287e-02,8.561e-02,9.105e-02,1.185e-02,2.672e-02,1.130e-02,2.529e-02
ACSM3,10522,fatty acid ligase activity,GO:0015645,molecular function,21,18,6.644e-02,9.574e-03,3.681e-03,9.132e-01,3.615e-02,3.739e-02,1.181e-01,2.018e-03,4.542e-02,2.805e-04,4.829e-02
ACSM3,10522,butyrate-CoA ligase activity,GO:0047760,molecular function,21,5,8.171e-02,1.012e-02,3.185e-03,9.497e-01,1.250e-02,6.896e-02,9.682e-02,2.853e-03,3.588e-02,8.019e-04,1.265e-02
ACSM3,10522,mitochondrial matrix,GO:0005759,cellular component,21,10,8.790e-02,1.449e-02,7.190e-03,9.261e-01,1.307e-02,8.550e-02,9.036e-02,8.192e-03,2.562e-02,3.749e-03,1.379e-02
ACSM3,10522,fatty acid biosynthetic process,GO:0006633,biological process,21,22,8.790e-02,1.449e-02,8.067e-03,9.172e-01,1.924e-02,8.550e-02,9.036e-02,8.192e-03,2.562e-02,4.065e-03,1.601e-02
ACSM3,10522,acyl-CoA metabolic process,GO:0006637,biological process,21,21,8.790e-02,1.470e-02,9.743e-03,9.092e-01,1.492e-02,8.550e-02,9.036e-02,8.237e-03,2.624e-02,5.645e-03,1.681e-02
ACSM3,10522,fatty-acyl-CoA synthase activity,GO:0004321,molecular function,21,8,8.790e-02,1.697e-02,1.483e-02,8.693e-01,2.353e-02,8.550e-02,9.036e-02,1.056e-02,2.728e-02,8.785e-03,2.505e-02
ACSM3,10522,mitochondrion,GO:0005739,cellular component,21,16,8.790e-02,2.024e-02,1.922e-02,8.442e-01,5.702e-03,8.550e-02,9.036e-02,1.847e-02,2.217e-02,1.772e-02,2.086e-02
FADD,3573,caspase binding,GO:0089720,molecular function,30,2,1.032e-01,2.629e-01,3.741e-02,7.443e-01,2.817e-02,8.639e-02,1.233e-01,1.851e-01,3.735e-01,2.341e-02,5.977e-02
FADD,3573,death receptor binding,GO:0005123,molecular function,30,3,1.057e-01,2.629e-01,4.075e-02,7.320e-01,1.800e-02,9.316e-02,1.200e-01,1.851e-01,3.735e-01,3.019e-02,5.500e-02
FADD,3573,protease binding,GO:0002020,molecular function,30,4,1.071e-01,2.629e-01,4.184e-02,7.281e-01,1.915e-02,9.372e-02,1.223e-01,1.851e-01,3.735e-01,3.043e-02,5.754e-02
FADD,3573,CD95 death-inducing signaling complex,GO:0031265,cellular component,30,2,1.076e-01,2.629e-01,4.288e-02,7.245e-01,2.332e-02,8.950e-02,1.295e-01,1.851e-01,3.735e-01,2.916e-02,6.306e-02
FADD,3573,tumor necrosis factor receptor superfamily binding,GO:0032813,molecular function,30,6,1.327e-01,2.682e-01,6.265e-02,6.678e-01,3.267e-02,9.969e-02,1.766e-01,1.861e-01,3.866e-01,3.695e-02,1.062e-01
FADD,3573,identical protein binding,GO:0042802,molecular function,30,4,1.340e-01,2.807e-01,5.893e-02,6.735e-01,6.318e-02,7.915e-02,2.269e-01,1.798e-01,4.384e-01,2.203e-02,1.576e-01
FADD,3573,positive regulation of transcription by RNA polymerase II,GO:0045944,biological process,30,38,1.380e-01,2.792e-01,6.835e-02,6.554e-01,2.103e-02,1.144e-01,1.665e-01,2.095e-01,3.721e-01,4.895e-02,9.542e-02
FADD,3573,extrinsic apoptotic signaling pathway,GO:0097191,biological process,30,7,1.481e-01,2.792e-01,7.799e-02,6.356e-01,1.290e-02,1.326e-01,1.654e-01,2.095e-01,3.721e-01,6.398e-02,9.508e-02
FADD,3573,death-inducing signaling complex,GO:0031264,cellular component,30,4,1.587e-01,2.825e-01,8.675e-02,6.184e-01,2.316e-02,1.287e-01,1.956e-01,2.090e-01,3.818e-01,6.061e-02,1.242e-01
FADD,3573,apoptotic signaling pathway,GO:0097190,biological process,30,6,1.626e-01,2.792e-01,9.156e-02,6.105e-01,4.949e-03,1.564e-01,1.691e-01,2.095e-01,3.721e-01,8.497e-02,9.866e-02
FADD,3573,positive regulation of proteolysis,GO:0045862,biological process,30,9,2.315e-01,3.464e-01,1.533e-01,5.174e-01,5.514e-02,1.405e-01,3.814e-01,2.101e-01,5.712e-01,7.143e-02,3.289e-01
FADD,3573,positive regulation of tumor necrosis factor production,GO:0032760,biological process,30,3,2.330e-01,3.123e-01,1.597e-01,5.130e-01,4.063e-02,1.652e-01,3.286e-01,2.067e-01,4.717e-01,9.531e-02,2.675e-01
FADD,3573,positive regulation of interleukin-8 production,GO:0032757,biological process,30,3,2.337e-01,3.296e-01,1.609e-01,5.139e-01,2.642e-02,1.818e-01,3.005e-01,2.104e-01,5.163e-01,1.135e-01,2.281e-01
FADD,3573,TRAIL-activated apoptotic signaling pathway,GO:0036462,biological process,30,2,2.531e-01,3.395e-01,1.808e-01,4.908e-01,3.600e-02,1.832e-01,3.496e-01,2.106e-01,5.473e-01,1.138e-01,2.872e-01
FADD,3573,cytosol,GO:0005829,cellular component,30,7,2.688e-01,3.673e-01,1.876e-01,4.692e-01,8.615e-02,1.311e-01,5.513e-01,2.061e-01,6.544e-01,6.916e-02,5.088e-01
FADD,3573,activation of cysteine-type endopeptidase activity,GO:0097202,biological process,30,3,2.819e-01,3.566e-01,2.053e-01,4.579e-01,6.779e-02,1.562e-01,5.090e-01,2.087e-01,6.093e-01,8.733e-02,4.828e-01
